id_noeud,lat,lon,id_station,lat_station,lon_station,distance_station,type_station,number_route,path1,path2
1,665519.0,7109268.0,0,0,0,0,,1,1,0
3,672126.0,7108551.0,0,0,0,0,,1,3,0
6,665781.0,7107325.0,0,0,0,0,,4,3,5
8,669294.0,7106937.0,0,0,0,0,,1,9,0
9,667022.0,7105667.0,0,0,0,0,,4,7,9
15,655819.0,7103900.0,0,0,0,0,,3,6,17
18,652056.0,7103264.0,0,0,0,0,,3,17,21
19,643613.0,7103077.0,0,0,0,0,,1,23,0
23,656325.0,7102106.0,0,0,0,0,,4,11,25
24,649573.0,7101672.0,0,0,0,0,,3,21,29
25,652518.0,7101562.0,0,0,0,0,,4,22,27
31,650125.0,7100635.0,0,0,0,0,,3,30,32
32,640464.0,7100340.0,0,0,0,0,,3,39,40
33,643789.0,7100208.0,0,0,0,0,,3,29,39
34,643924.0,7099807.0,0,0,0,0,,3,23,42
36,669333.0,7099456.0,0,0,0,0,,3,10,45
39,637233.0,7099249.0,0,0,0,0,,3,47,49
42,639860.0,7098756.0,0,0,0,0,,3,51,53
43,632387.0,7098412.0,0,0,0,0,,3,49,55
46,620926.0,7097689.0,0,0,0,0,,1,58,0
47,645249.0,7097685.0,0,0,0,0,,4,38,43
50,659408.0,7097476.0,0,0,0,0,,3,28,63
51,659447.0,7097406.0,0,0,0,0,,3,46,64
57,660046.0,7096554.0,0,0,0,0,,3,68,69
58,617495.0,7096516.0,0,0,0,0,,3,71,74
59,642684.0,7096161.0,0,0,0,0,,4,54,61
70,619295.0,7095212.0,0,0,0,0,,3,71,88
71,645394.0,7095211.0,0,0,0,0,,4,81,82
72,627162.0,7095143.0,0,0,0,0,,3,56,92
75,618172.0,7095042.0,0,0,0,0,,4,74,88
78,620205.0,7094955.0,0,0,0,0,,3,92,98
79,643440.0,7094876.0,0,0,0,0,,3,77,99
81,659956.0,7094847.0,0,0,0,0,,4,31,78
83,643406.0,7094464.0,0,0,0,0,,3,101,106
85,618086.0,7094278.0,0,0,0,0,,4,97,109
88,622998.0,7093844.0,0,0,0,0,,4,58,114
89,627432.0,7093827.0,0,0,0,0,,3,93,114
91,660057.0,7093798.0,0,0,0,0,,3,104,119
92,621882.0,7093629.0,0,0,0,0,,4,100,109
93,633239.0,7093612.0,0,0,0,0,,4,76,105
96,645213.0,7093126.0,0,0,0,0,,4,91,106
98,670496.0,7092467.0,0,0,0,0,,4,45,123
106,614523.0,7091640.0,0,0,0,0,,3,96,136
121,675413.0,7088628.0,0,0,0,0,,1,128,0
124,605778.0,7088298.0,0,0,0,0,,3,75,154
125,634832.0,7088097.0,0,0,0,0,,3,122,156
134,654009.0,7085789.0,0,0,0,0,,4,119,152
135,621017.0,7085746.0,0,0,0,0,,3,110,167
137,627988.0,7084923.0,0,0,0,0,,3,121,168
139,628381.0,7084604.0,0,0,0,0,,4,157,170
146,669707.0,7082651.0,0,0,0,0,,4,103,177
147,679643.0,7082608.0,0,0,0,0,,1,182,0
152,608271.0,7081927.0,0,0,0,0,,4,155,184
157,633928.0,7081057.0,0,0,0,0,,3,172,192
159,633806.0,7080886.0,0,0,0,0,,3,116,192
161,676620.0,7080734.0,0,0,0,0,,1,197,0
164,708383.0,7080397.0,0,0,0,0,,1,200,0
170,675828.0,7079743.0,0,0,0,0,,3,182,204
171,607740.0,7079740.0,0,0,0,0,,3,202,203
175,671636.0,7079298.0,0,0,0,0,,4,207,211
176,670539.0,7079277.0,0,0,0,0,,3,214,215
177,670512.0,7079277.0,0,0,0,0,,3,181,214
178,671278.0,7079005.0,0,0,0,0,,3,212,215
182,670683.0,7078585.0,0,0,0,0,,4,216,218
183,663139.0,7078539.0,0,0,0,0,,3,165,224
187,664781.0,7078395.0,0,0,0,0,,4,217,219
193,684626.0,7077759.0,0,0,0,0,,1,235,0
204,709815.0,7076937.0,0,0,0,0,,3,200,246
209,601863.0,7076528.0,0,0,0,0,,3,154,252
210,643083.0,7076077.0,0,0,0,0,,4,193,244
216,604574.0,7075755.0,0,0,0,0,,3,208,252
218,714518.0,7075634.0,0,0,0,0,,1,264,0
220,669093.0,7075347.0,0,0,0,0,,4,230,240
223,703226.0,7074982.0,0,0,0,0,,3,256,270
227,708564.0,7074317.0,0,0,0,0,,3,247,275
228,715433.0,7074316.0,0,0,0,0,,1,277,0
231,645301.0,7074150.0,0,0,0,0,,3,254,280
232,705472.0,7074122.0,0,0,0,0,,3,246,271
233,671470.0,7074010.0,0,0,0,0,,3,223,266
234,711162.0,7073873.0,0,0,0,0,,3,264,284
235,672044.0,7073664.0,0,0,0,0,,3,283,286
237,644760.0,7073594.0,0,0,0,0,,4,255,280
239,646827.0,7073422.0,0,0,0,0,,3,281,291
240,600912.0,7073297.0,0,0,0,0,,3,253,293
241,602986.0,7073274.0,0,0,0,0,,3,293,295
242,603010.0,7073263.0,0,0,0,0,,3,262,295
244,701783.0,7073185.0,0,0,0,0,,3,270,282
248,618907.0,7072647.0,0,0,0,0,,3,173,303
251,710206.0,7072515.0,0,0,0,0,,4,276,302
253,615425.0,7072274.0,0,0,0,0,,4,202,303
254,712343.0,7072047.0,0,0,0,0,,3,277,305
255,677174.0,7071973.0,0,0,0,0,,4,286,300
258,647545.0,7071823.0,0,0,0,0,,3,292,317
262,668043.0,7071632.0,0,0,0,0,,4,267,322
264,681216.0,7071586.0,0,0,0,0,,3,235,326
266,647370.0,7071497.0,0,0,0,0,,4,290,317
268,680649.0,7071362.0,0,0,0,0,,3,313,331
269,649619.0,7071334.0,0,0,0,0,,3,318,333
270,711493.0,7071262.0,0,0,0,0,,4,312,335
271,691693.0,7071257.0,0,0,0,0,,1,338,0
273,650160.0,7071215.0,0,0,0,0,,3,333,340
275,711137.0,7071190.0,0,0,0,0,,3,307,335
279,653142.0,7071081.0,0,0,0,0,,4,340,342
281,602258.0,7070957.0,0,0,0,0,,3,296,350
282,604473.0,7070941.0,0,0,0,0,,4,310,325
283,650368.0,7070922.0,0,0,0,0,,3,341,354
284,648516.0,7070909.0,0,0,0,0,,3,329,356
285,678456.0,7070844.0,0,0,0,0,,4,314,332
287,603225.0,7070711.0,0,0,0,0,,3,350,352
289,669454.0,7070706.0,0,0,0,0,,3,322,363
297,600160.0,7070488.0,0,0,0,0,,1,373,0
301,682124.0,7070468.0,0,0,0,0,,3,327,376
302,673865.0,7070408.0,0,0,0,0,,4,358,371
304,648798.0,7070359.0,0,0,0,0,,4,334,357
307,601177.0,7070302.0,0,0,0,0,,4,294,368
308,601052.0,7070248.0,0,0,0,0,,3,384,386
309,604362.0,7070237.0,0,0,0,0,,4,361,372
310,665624.0,7070203.0,0,0,0,0,,3,324,383
312,695840.0,7070117.0,0,0,0,0,,3,299,392
314,667601.0,7070091.0,0,0,0,0,,3,364,391
315,686448.0,7069901.0,0,0,0,0,,1,396,0
316,709452.0,7069878.0,0,0,0,0,,3,343,397
318,600653.0,7069835.0,0,0,0,0,,4,373,386
319,649878.0,7069820.0,0,0,0,0,,4,354,356
322,641197.0,7069727.0,0,0,0,0,,4,289,375
323,641093.0,7069667.0,0,0,0,0,,3,406,408
327,649318.0,7069432.0,0,0,0,0,,3,381,411
328,681990.0,7069426.0,0,0,0,0,,3,359,376
331,719925.0,7069294.0,0,0,0,0,,1,417,0
332,686161.0,7069280.0,0,0,0,0,,3,396,415
333,708810.0,7069278.0,0,0,0,0,,3,308,398
334,667041.0,7069169.0,0,0,0,0,,3,395,420
336,651915.0,7069066.0,0,0,0,0,,4,348,355
338,711272.0,7069005.0,0,0,0,0,,3,337,426
339,650416.0,7068949.0,0,0,0,0,,3,403,423
341,711226.0,7068920.0,0,0,0,0,,3,397,426
343,711216.0,7068886.0,0,0,0,0,,3,430,431
345,640553.0,7068741.0,0,0,0,0,,3,408,434
347,603431.0,7068614.0,0,0,0,0,,3,389,437
348,645575.0,7068534.0,0,0,0,0,,4,330,382
353,649319.0,7068322.0,0,0,0,0,,3,413,428
358,601581.0,7068198.0,0,0,0,0,,4,387,401
359,666602.0,7068183.0,0,0,0,0,,3,420,436
362,601730.0,7068130.0,0,0,0,0,,3,385,450
365,707436.0,7067988.0,0,0,0,0,,3,275,457
366,634966.0,7067898.0,0,0,0,0,,3,304,443
375,601783.0,7067538.0,0,0,0,0,,4,437,455
379,711378.0,7067352.0,0,0,0,0,,3,432,472
380,601631.0,7067331.0,0,0,0,0,,3,451,467
386,689392.0,7067024.0,0,0,0,0,,3,418,480
387,694965.0,7066870.0,0,0,0,0,,3,256,470
393,701528.0,7066447.0,0,0,0,0,,3,393,488
397,602815.0,7066352.0,0,0,0,0,,3,468,483
402,713371.0,7066221.0,0,0,0,0,,4,417,495
403,603184.0,7066039.0,0,0,0,0,,3,494,500
407,665214.0,7065724.0,0,0,0,0,,3,452,505
415,707893.0,7065264.0,0,0,0,0,,4,419,514
417,688785.0,7065226.0,0,0,0,0,,4,414,480
418,706002.0,7065182.0,0,0,0,0,,4,457,514
419,691454.0,7065162.0,0,0,0,0,,4,338,511
421,703099.0,7065125.0,0,0,0,0,,3,458,497
427,708854.0,7064706.0,0,0,0,0,,3,473,515
428,707978.0,7064662.0,0,0,0,0,,4,431,516
429,703437.0,7064543.0,0,0,0,0,,4,520,526
430,605302.0,7064518.0,0,0,0,0,,4,501,524
438,646995.0,7063983.0,0,0,0,0,,3,407,545
440,616933.0,7063891.0,0,0,0,0,,3,311,541
445,708139.0,7063649.0,0,0,0,0,,5,531,532
446,693344.0,7063643.0,0,0,0,0,,4,523,551
448,647620.0,7063243.0,0,0,0,0,,3,445,545
449,690977.0,7063238.0,0,0,0,0,,3,522,560
450,707294.0,7063170.0,0,0,0,0,,3,533,562
456,617725.0,7062842.0,0,0,0,0,,3,548,568
462,618949.0,7062651.0,0,0,0,0,,3,568,575
464,708184.0,7062502.0,0,0,0,0,,3,553,555
465,692608.0,7062493.0,0,0,0,0,,3,518,556
466,708255.0,7062425.0,0,0,0,0,,3,578,580
471,701077.0,7062200.0,0,0,0,0,,3,535,586
474,707658.0,7062048.0,0,0,0,0,,3,554,580
487,641108.0,7061388.0,0,0,0,0,,4,440,599
491,710452.0,7061314.0,0,0,0,0,,3,581,608
492,647205.0,7061314.0,0,0,0,0,,3,559,610
495,704902.0,7061248.0,0,0,0,0,,3,521,614
497,698226.0,7061197.0,0,0,0,0,,3,489,587
498,703469.0,7061176.0,0,0,0,0,,3,534,614
500,646597.0,7061053.0,0,0,0,0,,4,602,612
505,610944.0,7060923.0,0,0,0,0,,4,569,623
506,680293.0,7060892.0,0,0,0,0,,3,379,627
507,697958.0,7060859.0,0,0,0,0,,3,557,617
508,680277.0,7060816.0,0,0,0,0,,3,421,630
510,705149.0,7060695.0,0,0,0,0,,3,563,615
512,681323.0,7060538.0,0,0,0,0,,3,519,628
515,647274.0,7060366.0,0,0,0,0,,3,619,637
516,647329.0,7060361.0,0,0,0,0,,3,611,637
517,656680.0,7060347.0,0,0,0,0,,4,506,577
520,703645.0,7060077.0,0,0,0,0,,3,618,644
521,646200.0,7060069.0,0,0,0,0,,3,638,642
525,647736.0,7059891.0,0,0,0,0,,3,640,650
527,702861.0,7059839.0,0,0,0,0,,3,586,648
528,681525.0,7059715.0,0,0,0,0,,3,634,653
530,705856.0,7059534.0,0,0,0,0,,3,590,632
533,705821.0,7059260.0,0,0,0,0,,3,656,659
537,678791.0,7059156.0,0,0,0,0,,3,631,653
538,705535.0,7059154.0,0,0,0,0,,3,659,665
539,697106.0,7059029.0,0,0,0,0,,3,579,649
548,697746.0,7058416.0,0,0,0,0,,3,667,675
552,701971.0,7058209.0,0,0,0,0,,3,652,681
554,603140.0,7058171.0,0,0,0,0,,3,400,661
556,667943.0,7058002.0,0,0,0,0,,4,505,678
559,603108.0,7057951.0,0,0,0,0,,3,684,691
560,603228.0,7057930.0,0,0,0,0,,3,625,691
563,674991.0,7057828.0,0,0,0,0,,1,697,0
564,604674.0,7057750.0,0,0,0,0,,3,537,693
566,705748.0,7057684.0,0,0,0,0,,3,660,700
567,704475.0,7057671.0,0,0,0,0,,3,682,700
572,709597.0,7057470.0,0,0,0,0,,4,609,695
574,708841.0,7057366.0,0,0,0,0,,3,666,706
582,719963.0,7056812.0,0,0,0,0,,1,710,0
587,719961.0,7056532.0,0,0,0,0,,1,720,0
588,719966.0,7056492.0,0,0,0,0,,1,721,0
595,674546.0,7056310.0,0,0,0,0,,1,697,0
597,674548.0,7056252.0,0,0,0,0,,1,729,0
598,657796.0,7056171.0,0,0,0,0,,3,641,690
599,718790.0,7056157.0,0,0,0,0,,3,721,727
604,709183.0,7056012.0,0,0,0,0,,3,707,736
607,707349.0,7055833.0,0,0,0,0,,3,701,736
609,710172.0,7055678.0,0,0,0,0,,3,731,738
615,694884.0,7054770.0,0,0,0,0,,4,561,723
623,706396.0,7053937.0,0,0,0,0,,3,740,757
631,684049.0,7053192.0,0,0,0,0,,3,560,654
634,663754.0,7053015.0,0,0,0,0,,3,686,769
643,661647.0,7052553.0,0,0,0,0,,3,730,779
646,706834.0,7052506.0,0,0,0,0,,1,757,0
647,663815.0,7052489.0,0,0,0,0,,3,779,781
652,723172.0,7051879.0,0,0,0,0,,1,788,0
656,635991.0,7051305.0,0,0,0,0,,4,646,785
665,661711.0,7050463.0,0,0,0,0,,4,546,796
668,672700.0,7050235.0,0,0,0,0,,3,687,806
670,703443.0,7050118.0,0,0,0,0,,3,702,809
672,687511.0,7050017.0,0,0,0,0,,3,748,812
673,675460.0,7049831.0,0,0,0,0,,3,664,805
676,624822.0,7049779.0,0,0,0,0,,3,576,817
677,703970.0,7049738.0,0,0,0,0,,4,809,815
681,675186.0,7049367.0,0,0,0,0,,4,806,816
683,730282.0,7049257.0,0,0,0,0,,1,827,0
696,674350.0,7048667.0,0,0,0,0,,3,807,828
700,685973.0,7048232.0,0,0,0,0,,3,812,843
703,661469.0,7048118.0,0,0,0,0,,3,769,835
707,674621.0,7047935.0,0,0,0,0,,3,840,851
709,626168.0,7047840.0,0,0,0,0,,3,792,839
711,673706.0,7047773.0,0,0,0,0,,3,783,851
713,599556.0,7047713.0,0,0,0,0,,1,858,0
714,675041.0,7047685.0,0,0,0,0,,3,852,859
715,720100.0,7047566.0,0,0,0,0,,3,788,848
717,742655.0,7047456.0,0,0,0,0,,1,863,0
719,719998.0,7047347.0,0,0,0,0,,3,861,865
721,685930.0,7047266.0,0,0,0,0,,3,844,868
722,688523.0,7047234.0,0,0,0,0,,3,813,868
724,676604.0,7047131.0,0,0,0,0,,4,859,864
726,603176.0,7047048.0,0,0,0,0,,3,692,875
728,601703.0,7046981.0,0,0,0,0,,1,878,0
731,708245.0,7046860.0,0,0,0,0,,3,819,881
737,602782.0,7046696.0,0,0,0,0,,3,876,888
738,673035.0,7046578.0,0,0,0,0,,3,856,890
739,600814.0,7046526.0,0,0,0,0,,3,858,878
743,677408.0,7046273.0,0,0,0,0,,4,872,894
746,676794.0,7046238.0,0,0,0,0,,3,873,896
750,672973.0,7046056.0,0,0,0,0,,4,891,903
754,672563.0,7045959.0,0,0,0,0,,3,802,893
755,606295.0,7045941.0,0,0,0,0,,4,875,887
756,602316.0,7045909.0,0,0,0,0,,3,889,913
758,675116.0,7045868.0,0,0,0,0,,4,860,906
759,660178.0,7045794.0,0,0,0,0,,4,847,907
766,697996.0,7045420.0,0,0,0,0,,4,810,924
768,696438.0,7045379.0,0,0,0,0,,4,749,924
772,638163.0,7045120.0,0,0,0,0,,3,793,933
776,695561.0,7044609.0,0,0,0,0,,3,928,938
778,697169.0,7044574.0,0,0,0,0,,3,925,929
783,669814.0,7044220.0,0,0,0,0,,3,903,946
787,671843.0,7043772.0,0,0,0,0,,3,905,946
796,612165.0,7043326.0,0,0,0,0,,3,912,950
801,698909.0,7043071.0,0,0,0,0,,4,820,926
803,612368.0,7043049.0,0,0,0,0,,3,817,960
804,658051.0,7043008.0,0,0,0,0,,3,917,967
807,688331.0,7042944.0,0,0,0,0,,3,938,971
808,675905.0,7042720.0,0,0,0,0,,3,916,974
809,667637.0,7042671.0,0,0,0,0,,3,947,976
811,695405.0,7042593.0,0,0,0,0,,4,939,941
813,662995.0,7042561.0,0,0,0,0,,3,918,982
814,695484.0,7042476.0,0,0,0,0,,3,965,979
815,695167.0,7042398.0,0,0,0,0,,3,980,984
820,612768.0,7042284.0,0,0,0,0,,3,969,990
827,612357.0,7041772.0,0,0,0,0,,3,990,998
831,716201.0,7041516.0,0,0,0,0,,4,866,987
834,665139.0,7041495.0,0,0,0,0,,4,976,988
837,716185.0,7041370.0,0,0,0,0,,4,882,1003
842,611607.0,7040605.0,0,0,0,0,,3,998,1017
849,730408.0,7040265.0,0,0,0,0,,3,827,1025
859,741873.0,7039697.0,0,0,0,0,,3,863,1037
861,669478.0,7039529.0,0,0,0,0,,3,982,1039
862,667150.0,7039510.0,0,0,0,0,,3,1007,1030
864,610909.0,7039424.0,0,0,0,0,,3,991,1017
866,732175.0,7039360.0,0,0,0,0,,3,1028,1035
867,647274.0,7039246.0,0,0,0,0,,3,967,1034
868,687978.0,7039226.0,0,0,0,0,,3,973,1047
869,750116.0,7039225.0,0,0,0,0,,1,1049,0
873,730479.0,7039010.0,0,0,0,0,,3,1026,1053
874,685293.0,7039004.0,0,0,0,0,,4,897,1047
875,730043.0,7038903.0,0,0,0,0,,3,865,1053
878,724729.0,7038851.0,0,0,0,0,,3,1004,1060
888,610205.0,7038253.0,0,0,0,0,,3,1043,1071
895,689105.0,7037990.0,0,0,0,0,,3,985,1066
900,682208.0,7037805.0,0,0,0,0,,3,1055,1083
903,678741.0,7037574.0,0,0,0,0,,4,974,1063
908,679146.0,7037515.0,0,0,0,0,,4,910,1087
912,609709.0,7037390.0,0,0,0,0,,3,1071,1097
916,696762.0,7037076.0,0,0,0,0,,3,1094,1102
918,689291.0,7037037.0,0,0,0,0,,3,1094,1095
919,698738.0,7036779.0,0,0,0,0,,4,966,1102
921,688447.0,7036698.0,0,0,0,0,,4,1056,1105
926,710092.0,7036468.0,0,0,0,0,,3,1012,1104
927,603957.0,7036437.0,0,0,0,0,,3,1018,1116
928,603789.0,7036425.0,0,0,0,0,,3,914,1116
929,603712.0,7036399.0,0,0,0,0,,3,1118,1119
936,607035.0,7036119.0,0,0,0,0,,4,911,1097
938,605132.0,7035981.0,0,0,0,0,,3,1117,1127
941,696366.0,7035873.0,0,0,0,0,,3,1103,1133
942,687493.0,7035851.0,0,0,0,0,,3,1084,1125
943,728994.0,7035849.0,0,0,0,0,,4,1061,1111
944,696241.0,7035844.0,0,0,0,0,,3,1134,1138
951,599974.0,7035458.0,0,0,0,0,,4,913,1143
955,603713.0,7035304.0,0,0,0,0,,4,1120,1130
958,632153.0,7035217.0,0,0,0,0,,3,854,1154
959,698924.0,7035185.0,0,0,0,0,,4,1133,1153
964,597637.0,7035060.0,0,0,0,0,,1,1145,0
965,750158.0,7035039.0,0,0,0,0,,1,1161,0
966,600040.0,7034895.0,0,0,0,0,,3,1146,1150
969,741603.0,7034777.0,0,0,0,0,,3,1037,1165
976,731429.0,7034435.0,0,0,0,0,,3,1045,1142
977,702878.0,7034365.0,0,0,0,0,,3,1106,1174
981,654698.0,7034334.0,0,0,0,0,,3,1008,1160
982,744081.0,7034303.0,0,0,0,0,,4,1165,1171
989,745903.0,7033491.0,0,0,0,0,,3,1161,1185
990,702906.0,7033452.0,0,0,0,0,,4,1156,1187
995,708372.0,7033127.0,0,0,0,0,,4,1174,1186
996,698724.0,7032931.0,0,0,0,0,,3,1157,1193
997,694798.0,7032909.0,0,0,0,0,,3,1193,1194
1000,653903.0,7032778.0,0,0,0,0,,3,1179,1203
1008,673133.0,7032434.0,0,0,0,0,,4,1041,1191
1013,604034.0,7032195.0,0,0,0,0,,3,1162,1205
1021,709486.0,7031754.0,0,0,0,0,,3,1197,1226
1022,652688.0,7031697.0,0,0,0,0,,3,1203,1217
1028,652632.0,7031602.0,0,0,0,0,,3,1228,1234
1029,652411.0,7031599.0,0,0,0,0,,3,1234,1236
1030,631367.0,7031564.0,0,0,0,0,,3,1155,1238
1033,604543.0,7031395.0,0,0,0,0,,3,1218,1242
1035,634173.0,7031260.0,0,0,0,0,,3,1200,1245
1036,649939.0,7031234.0,0,0,0,0,,3,1200,1236
1037,768951.0,7031199.0,0,0,0,0,,1,1248,0
1039,631923.0,7031053.0,0,0,0,0,,4,1238,1245
1041,740491.0,7031011.0,0,0,0,0,,4,1166,1219
1043,630837.0,7030852.0,0,0,0,0,,4,999,1239
1047,719993.0,7030698.0,0,0,0,0,,3,1011,1257
1051,630801.0,7030646.0,0,0,0,0,,3,1256,1265
1054,718428.0,7030306.0,0,0,0,0,,3,1257,1258
1057,763602.0,7030163.0,0,0,0,0,,1,1272,0
1059,652351.0,7030161.0,0,0,0,0,,4,1247,1273
1062,631494.0,7030035.0,0,0,0,0,,3,1265,1278
1063,631700.0,7030024.0,0,0,0,0,,3,1251,1278
1064,630528.0,7029957.0,0,0,0,0,,3,1072,1266
1065,706248.0,7029923.0,0,0,0,0,,3,1196,1282
1066,657420.0,7029885.0,0,0,0,0,,1,1204,0
1069,609667.0,7029767.0,0,0,0,0,,3,1098,1242
1070,631533.0,7029754.0,0,0,0,0,,4,1246,1279
1071,704934.0,7029725.0,0,0,0,0,,3,1189,1289
1072,657427.0,7029719.0,0,0,0,0,,3,1235,1274
1077,705593.0,7029493.0,0,0,0,0,,3,1283,1289
1078,737884.0,7029468.0,0,0,0,0,,3,1253,1296
1084,734609.0,7028927.0,0,0,0,0,,3,1173,1303
1092,735759.0,7028776.0,0,0,0,0,,3,1303,1311
1093,703419.0,7028736.0,0,0,0,0,,4,1290,1302
1095,737766.0,7028624.0,0,0,0,0,,3,1297,1316
1099,708735.0,7028529.0,0,0,0,0,,4,1282,1301
1106,684812.0,7028093.0,0,0,0,0,,4,1135,1211
1113,740979.0,7027953.0,0,0,0,0,,4,1254,1315
1124,596643.0,7027743.0,0,0,0,0,,1,1345,0
1125,734353.0,7027708.0,0,0,0,0,,4,1312,1342
1128,670048.0,7027635.0,0,0,0,0,,4,1285,1336
1129,719941.0,7027626.0,0,0,0,0,,4,1261,1349
1130,734648.0,7027155.0,0,0,0,0,,3,1350,1358
1131,733470.0,7027056.0,0,0,0,0,,4,1351,1358
1139,706942.0,7026853.0,0,0,0,0,,4,1295,1334
1142,736587.0,7026741.0,0,0,0,0,,4,1317,1359
1145,739339.0,7026638.0,0,0,0,0,,3,1367,1368
1146,719953.0,7026631.0,0,0,0,0,,4,1356,1378
1149,742017.0,7026442.0,0,0,0,0,,3,1316,1376
1150,706413.0,7026412.0,0,0,0,0,,4,1313,1370
1158,694405.0,7026232.0,0,0,0,0,,4,1390,1392
1165,736664.0,7025849.0,0,0,0,0,,3,1374,1400
1166,742261.0,7025814.0,0,0,0,0,,3,1377,1383
1168,728898.0,7025785.0,0,0,0,0,,4,1137,1404
1173,779581.0,7025585.0,0,0,0,0,,1,1411,0
1178,707831.0,7025413.0,0,0,0,0,,4,1371,1385
1179,731192.0,7025364.0,0,0,0,0,,3,1360,1410
1180,726018.0,7025296.0,0,0,0,0,,3,1380,1409
1182,682789.0,7025187.0,0,0,0,0,,4,1088,1421
1184,725931.0,7024954.0,0,0,0,0,,3,1357,1419
1185,680864.0,7024923.0,0,0,0,0,,4,1213,1421
1186,683758.0,7024878.0,0,0,0,0,,3,1330,1428
1197,729321.0,7024339.0,0,0,0,0,,4,1405,1435
1198,683894.0,7024336.0,0,0,0,0,,3,1422,1433
1200,780569.0,7024229.0,0,0,0,0,,1,1444,0
1203,602918.0,7024158.0,0,0,0,0,,3,1345,1346
1204,729554.0,7024147.0,0,0,0,0,,4,1418,1440
1205,692873.0,7024087.0,0,0,0,0,,4,1394,1420
1214,744728.0,7023408.0,0,0,0,0,,3,1402,1461
1215,685918.0,7023357.0,0,0,0,0,,3,1199,1446
1217,684676.0,7023293.0,0,0,0,0,,3,1442,1463
1220,683213.0,7023240.0,0,0,0,0,,3,1423,1428
1223,778586.0,7023136.0,0,0,0,0,,3,1444,1471
1226,709551.0,7022970.0,0,0,0,0,,3,1416,1417
1228,777142.0,7022956.0,0,0,0,0,,3,1411,1472
1229,683130.0,7022886.0,0,0,0,0,,3,1426,1468
1231,726655.0,7022848.0,0,0,0,0,,3,1425,1441
1232,680301.0,7022835.0,0,0,0,0,,4,1354,1457
1241,758105.0,7022579.0,0,0,0,0,,4,1272,1469
1244,756470.0,7022428.0,0,0,0,0,,3,1493,1494
1247,756914.0,7022374.0,0,0,0,0,,3,1489,1496
1249,683545.0,7022156.0,0,0,0,0,,3,1478,1500
1250,683063.0,7022120.0,0,0,0,0,,3,1481,1500
1251,684529.0,7022037.0,0,0,0,0,,4,1465,1501
1257,725609.0,7021464.0,0,0,0,0,,4,1449,1510
1262,682866.0,7021291.0,0,0,0,0,,3,1502,1516
1269,684151.0,7021049.0,0,0,0,0,,4,1504,1516
1270,681822.0,7021040.0,0,0,0,0,,3,1517,1526
1273,769549.0,7020954.0,0,0,0,0,,3,1248,1530
1278,646568.0,7020773.0,0,0,0,0,,3,1280,1537
1281,684263.0,7020682.0,0,0,0,0,,3,1525,1541
1282,765903.0,7020670.0,0,0,0,0,,3,1490,1543
1285,685967.0,7020552.0,0,0,0,0,,3,1520,1521
1286,770061.0,7020548.0,0,0,0,0,,3,1477,1531
1290,649548.0,7020267.0,0,0,0,0,,3,1275,1551
1291,686739.0,7020251.0,0,0,0,0,,3,1546,1553
1294,666710.0,7020157.0,0,0,0,0,,3,1355,1557
1300,649450.0,7019962.0,0,0,0,0,,3,1551,1555
1304,666081.0,7019803.0,0,0,0,0,,3,1557,1569
1306,723351.0,7019792.0,0,0,0,0,,3,1379,1540
1312,769432.0,7019683.0,0,0,0,0,,3,1547,1577
1326,679435.0,7019087.0,0,0,0,0,,3,1482,1527
1327,604859.0,7018961.0,0,0,0,0,,4,1532,1560
1330,690494.0,7018766.0,0,0,0,0,,4,1553,1561
1340,610367.0,7018279.0,0,0,0,0,,4,1585,1587
1341,745227.0,7018212.0,0,0,0,0,,3,1461,1608
1343,768476.0,7018156.0,0,0,0,0,,3,1578,1611
1347,610747.0,7017812.0,0,0,0,0,,3,1128,1606
1351,778638.0,7017533.0,0,0,0,0,,4,1577,1615
1352,684966.0,7017488.0,0,0,0,0,,4,1542,1554
1353,745459.0,7017412.0,0,0,0,0,,3,1609,1624
1356,722948.0,7017312.0,0,0,0,0,,4,1572,1605
1358,745768.0,7017240.0,0,0,0,0,,3,1493,1624
1359,683742.0,7017222.0,0,0,0,0,,3,1541,1622
1363,768254.0,7017089.0,0,0,0,0,,4,1544,1612
1364,744640.0,7017085.0,0,0,0,0,,4,1608,1625
1369,625271.0,7016583.0,0,0,0,0,,4,1532,1630
1385,699080.0,7015367.0,0,0,0,0,,4,1596,1648
1388,636734.0,7015142.0,0,0,0,0,,3,1665,1666
1389,745949.0,7015115.0,0,0,0,0,,3,1631,1649
1395,637469.0,7014946.0,0,0,0,0,,3,1538,1665
1406,635806.0,7014314.0,0,0,0,0,,3,1644,1683
1428,613229.0,7012616.0,0,0,0,0,,3,1607,1707
1434,760881.0,7012289.0,0,0,0,0,,3,1611,1699
1435,830194.0,7012209.0,0,0,0,0,,1,1715,0
1436,767885.0,7012179.0,0,0,0,0,,3,1636,1692
1437,707247.0,7012125.0,0,0,0,0,,4,1661,1710
1451,714236.0,7011448.0,0,0,0,0,,3,1475,1732
1458,735791.0,7010808.0,0,0,0,0,,3,1638,1725
1471,745669.0,7010302.0,0,0,0,0,,4,1495,1713
1475,599603.0,7010242.0,0,0,0,0,,4,1739,1743
1478,606666.0,7010106.0,0,0,0,0,,3,1593,1766
1482,716133.0,7009848.0,0,0,0,0,,3,1732,1770
1484,735556.0,7009769.0,0,0,0,0,,3,1748,1759
